Dist Code,Year,State Code,State Name,Dist Name,RICE HARVEST PRICE (Rs per Quintal),PADDY HARVEST PRICE (Rs per Quintal),WHEAT HARVEST PRICE (Rs per Quintal),SORGHUM HARVEST PRICE (Rs per Quintal),PEARL MILLET HARVEST PRICE (Rs per Quintal),MAIZE HARVEST PRICE (Rs per Quintal),FINGER MILLET HARVEST PRICE (Rs per Quintal),BARLEY HARVEST PRICE (Rs per Quintal),CHICKPEA HARVEST PRICE (Rs per Quintal),PIGEONPEA HARVEST PRICE (Rs per Quintal),GROUNDNUT HARVEST PRICE (Rs per Quintal),SEASMUM HARVEST PRICE (Rs per Quintal),RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal),CASTOR HARVEST PRICE (Rs per Quintal),LINSEED HARVEST PRICE (Rs per Quintal),SUGARCANE GUR HARVEST PRICE (Rs per Quintal),COTTON KAPAS HARVEST PRICE (Rs per Quintal)
92,2014,11,Tamil Nadu,Thirunelveli,2760.0,1327.0,1513.0,2229.0,1807.0,1641.0,2527.0,1238.0,3586.0,5137.0,5300.0,5183.0,3468.0,3267.0,3775.0,3609.0,4200.0
92,2015,11,Tamil Nadu,Thirunelveli,2833.33,1372.0,1568.0,1675.5,1351.0,1396.0,1838.0,1428.0,4481.0,7318.5,4527.0,7116.0,3696.0,3900.0,4368.5,3325.0,3874.0
92,2016,11,Tamil Nadu,Thirunelveli,2564.33,1450.0,1629.0,1743.665,1400.0,1605.0,2492.0,1505.0,5232.5,4555.0,4640.0,6125.0,3665.0,3478.5,4100.0,4465.0,4428.0
93,2009,11,Tamil Nadu,The Nilgiris,1671.0,930.0,1196.0,1016.0,905.0,882.5,1109.0,932.0,2840.0,3728.0,4908.0,3838.0,2280.5,2371.0,2800.0,2977.5,2965.0
93,2010,11,Tamil Nadu,The Nilgiris,1774.0,914.0,1200.0,1334.0,1413.0,1274.0,1124.0,1041.5,2315.0,4484.0,3259.0,5107.0,2400.0,2700.0,2549.5,2840.0,3329.0
93,2011,11,Tamil Nadu,The Nilgiris,1750.0,963.0,1219.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3578.0,3000.0
93,2012,11,Tamil Nadu,The Nilgiris,2006.5,1306.0,1428.0,1498.5,1249.5,2033.0,1564.0,1221.0,3453.0,3687.5,4158.0,6604.0,3225.5,3070.0,3371.0,4014.0,3996.0
93,2013,11,Tamil Nadu,The Nilgiris,2241.5,1150.0,1511.0,2032.0,1317.5,1270.0,1787.5,1232.5,3308.0,3900.0,7100.0,8180.0,3255.0,3131.5,3822.0,4200.0,4470.0
93,2014,11,Tamil Nadu,The Nilgiris,2760.0,1327.0,1513.0,2362.0,1288.0,1255.0,1653.5,1238.0,3586.0,4705.0,7599.0,8150.5,3468.0,3267.0,3775.0,4391.0,3907.0
93,2015,11,Tamil Nadu,The Nilgiris,2833.33,1439.0,1568.0,1675.5,1351.0,1372.5,2043.0,1428.0,4481.0,7318.5,4527.0,6806.0,3696.0,3279.0,4368.5,3325.0,3874.0
93,2016,11,Tamil Nadu,The Nilgiris,2564.33,1567.0,1629.0,1743.665,1400.0,1420.5,2084.0,1505.0,5232.5,4555.0,4640.0,6125.0,3665.0,3478.5,4100.0,4746.0,4428.0
94,2009,11,Tamil Nadu,Kanyakumari,1671.0,1013.0,1196.0,1016.0,905.0,882.5,989.0,932.0,3490.0,3728.0,4371.0,3838.0,2280.5,2371.0,2800.0,2977.5,2544.0
94,2010,11,Tamil Nadu,Kanyakumari,1774.0,929.0,1200.0,1116.0,1271.0,1151.0,1100.0,1041.5,3207.0,4556.0,3745.0,5107.0,2400.0,2627.0,2549.5,2809.0,2651.0
94,2011,11,Tamil Nadu,Kanyakumari,1750.0,990.0,1219.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,4079.0,4600.0,3092.5,3320.5,3212.5,3206.0,3810.0
94,2012,11,Tamil Nadu,Kanyakumari,2006.5,1484.0,1428.0,1498.5,1249.5,1200.0,1564.0,1221.0,3453.0,3687.5,4535.0,6604.0,3225.5,3070.0,3371.0,3848.0,3996.0
94,2013,11,Tamil Nadu,Kanyakumari,2241.5,1564.0,1511.0,1419.5,1317.5,1270.0,1787.5,1232.5,3308.0,3800.0,4600.0,8180.0,3255.0,3131.5,3822.0,4249.0,4509.0
94,2014,11,Tamil Nadu,Kanyakumari,2760.0,1327.0,1513.0,1168.0,1288.0,1550.0,1653.5,1238.0,3586.0,5137.0,5546.0,8150.5,3468.0,3267.0,3775.0,4144.0,4200.0
94,2015,11,Tamil Nadu,Kanyakumari,2833.33,1439.0,1568.0,1675.5,1351.0,1688.0,2235.0,1428.0,4481.0,7318.5,4527.0,6806.0,3696.0,3279.0,4368.5,3325.0,4272.5
94,2016,11,Tamil Nadu,Kanyakumari,2564.33,1450.0,1629.0,1743.665,1400.0,1885.0,2084.0,1505.0,5232.5,4555.0,4640.0,6125.0,3665.0,3478.5,4100.0,3500.0,4428.0
96,2009,7,Maharashtra,Thane,1671.0,948.0,1196.0,957.0,905.0,882.5,1068.0,932.0,2226.0,3728.0,2528.5,4999.0,2280.5,2371.0,2800.0,2977.5,2965.0
96,2010,7,Maharashtra,Thane,1774.0,1245.0,1200.0,1150.0,938.0,943.0,1100.0,1041.5,2315.0,3508.0,2856.0,4550.0,2400.0,2700.0,2549.5,2889.0,4018.0
96,2011,7,Maharashtra,Thane,1750.0,1491.0,1219.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
96,2012,7,Maharashtra,Thane,2006.5,1551.0,1428.0,1498.5,1249.5,1202.0,1564.0,1221.0,3453.0,3687.5,4158.0,6604.0,3225.5,3070.0,3371.0,3340.5,3996.0
96,2013,7,Maharashtra,Thane,2241.5,1294.0,1511.0,1419.5,1317.5,1270.0,1857.0,1232.5,3308.0,3900.0,3781.0,8628.0,3255.0,3131.5,3822.0,3444.0,4509.0
96,2014,7,Maharashtra,Thane,2760.0,1606.0,1513.0,1599.0,1288.0,1220.0,2139.0,1238.0,3738.0,3797.0,3913.0,11921.0,3884.0,3267.0,3775.0,3436.0,4200.0
96,2015,7,Maharashtra,Thane,2833.33,1565.0,1568.0,1675.5,1351.0,1372.5,2091.0,1428.0,5222.0,7010.0,4248.0,9671.0,4000.0,3279.0,4368.5,3325.0,4272.5
96,2016,7,Maharashtra,Thane,2564.33,1632.0,1629.0,1743.665,1400.0,1420.5,2011.0,1505.0,8175.0,3617.0,3867.0,9315.0,4150.0,3478.5,4100.0,3890.0,4837.0
97,2009,7,Maharashtra,Raigad,1671.0,834.0,1196.0,957.0,905.0,882.5,1175.0,932.0,2226.0,3728.0,2528.5,4999.0,2280.5,2371.0,2800.0,2977.5,2965.0
97,2010,7,Maharashtra,Raigad,1774.0,1245.0,1200.0,1150.0,938.0,943.0,1100.0,1041.5,2315.0,3508.0,2856.0,4550.0,2400.0,2700.0,2549.5,2889.0,4018.0
97,2011,7,Maharashtra,Raigad,1750.0,1735.0,1219.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
97,2012,7,Maharashtra,Raigad,2006.5,1683.0,1428.0,1498.5,1249.5,1202.0,1564.0,1221.0,3453.0,3687.5,4158.0,6604.0,3225.5,3070.0,3371.0,3340.5,3996.0
97,2013,7,Maharashtra,Raigad,2241.5,1294.0,1511.0,1419.5,1317.5,1270.0,1857.0,1232.5,3308.0,3900.0,3781.0,8180.0,3255.0,3131.5,3822.0,3444.0,4509.0
97,2014,7,Maharashtra,Raigad,2760.0,1397.0,1513.0,1599.0,1288.0,1255.0,2139.0,1238.0,3586.0,3565.0,3913.0,8150.5,3348.0,3267.0,3775.0,3436.0,4200.0
97,2015,7,Maharashtra,Raigad,2833.33,1565.0,1568.0,1675.5,1351.0,1372.5,2091.0,1428.0,5222.0,7010.0,3957.0,9671.0,4000.0,3279.0,4368.5,3325.0,4272.5
97,2016,7,Maharashtra,Raigad,2564.33,1632.0,1629.0,1743.665,1400.0,1420.5,2011.0,1505.0,8175.0,3617.0,3867.0,9315.0,3665.0,3478.5,4100.0,3890.0,4837.0
98,2009,7,Maharashtra,Ratnagiri,1671.0,895.0,1196.0,957.0,905.0,882.5,1020.0,932.0,2226.0,3728.0,2528.5,4999.0,2280.5,2371.0,2800.0,2977.5,2965.0
98,2010,7,Maharashtra,Ratnagiri,1774.0,1242.0,1200.0,1150.0,938.0,943.0,1100.0,1041.5,2315.0,3508.0,2856.0,4550.0,2400.0,2700.0,2549.5,2889.0,4018.0
98,2011,7,Maharashtra,Ratnagiri,1750.0,2443.0,1219.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
98,2012,7,Maharashtra,Ratnagiri,2006.5,1685.0,1428.0,1498.5,1249.5,1202.0,1564.0,1221.0,3453.0,3687.5,4158.0,6604.0,3225.5,3070.0,3371.0,3340.5,3996.0
98,2013,7,Maharashtra,Ratnagiri,2241.5,1294.0,1511.0,1419.5,1317.5,1270.0,1857.0,1232.5,3308.0,3900.0,3781.0,8180.0,3255.0,3131.5,3822.0,3444.0,4509.0
98,2014,7,Maharashtra,Ratnagiri,2760.0,1502.0,1513.0,1599.0,1288.0,1423.0,2139.0,1238.0,3586.0,3565.0,3913.0,8150.5,3348.0,3267.0,3775.0,3436.0,4200.0
98,2015,7,Maharashtra,Ratnagiri,2833.33,1503.0,1568.0,1675.5,1351.0,1372.5,2091.0,1428.0,4481.0,7010.0,3957.0,9671.0,4000.0,3279.0,4368.5,3325.0,4272.5
98,2016,7,Maharashtra,Ratnagiri,2564.33,1506.0,1629.0,1743.665,1400.0,1420.5,2011.0,1505.0,5232.5,3617.0,3867.0,9315.0,4150.0,3478.5,4100.0,3890.0,4837.0
99,2009,7,Maharashtra,Nasik,1671.0,903.0,1275.0,910.0,846.0,808.0,935.0,932.0,1939.0,3350.0,2189.0,5480.0,2280.5,2185.0,2800.0,2977.5,2965.0
99,2010,7,Maharashtra,Nasik,1774.0,1347.0,1330.0,1110.0,946.0,913.0,1100.0,1041.5,2060.0,3158.0,3089.0,4550.0,2400.0,2701.0,2549.5,2889.0,4018.0
99,2011,7,Maharashtra,Nasik,1750.0,1245.0,1215.0,1485.0,1052.0,1069.0,1131.0,1145.0,2601.0,2612.0,3078.0,4600.0,3092.5,3837.0,3212.5,3031.0,3810.0
99,2012,7,Maharashtra,Nasik,2006.5,1513.0,1403.0,1319.0,1263.0,1224.0,1564.0,1221.0,3784.0,2827.0,4102.0,6604.0,3225.5,2970.0,3371.0,3340.5,3996.0
99,2013,7,Maharashtra,Nasik,2241.5,1757.0,1715.0,1364.0,1458.0,1317.0,1367.0,1232.5,3155.0,3593.0,3555.0,11660.0,3255.0,2896.0,3822.0,3444.0,4509.0
99,2014,7,Maharashtra,Nasik,2760.0,1990.0,1574.0,1969.0,1416.0,1220.0,2139.0,1238.0,2711.0,3797.0,3617.0,7087.0,3884.0,3137.0,3775.0,3436.0,4200.0
99,2015,7,Maharashtra,Nasik,2833.33,1859.0,1596.0,1565.0,1452.0,1383.0,1678.0,1428.0,4173.0,7809.0,4731.0,6000.0,4000.0,3160.0,4368.5,3325.0,4272.5
99,2016,7,Maharashtra,Nasik,2564.33,1294.0,1709.0,1729.0,1413.0,1342.0,2011.0,1505.0,5737.0,3617.0,3718.0,6601.0,4150.0,3700.0,4100.0,3890.0,4837.0
100,2009,7,Maharashtra,Dhule,1671.0,892.0,1139.0,925.0,833.0,791.0,910.0,932.0,1921.0,3398.0,2076.0,5343.0,2280.5,2097.0,2800.0,2977.5,2965.0
100,2010,7,Maharashtra,Dhule,1774.0,963.0,1295.0,1091.0,948.0,874.0,1100.0,1041.5,2157.0,3291.0,3029.0,4550.0,2400.0,2570.0,2549.5,2889.0,4018.0
100,2011,7,Maharashtra,Dhule,1750.0,1245.0,1210.0,1839.0,1036.0,1028.0,1131.0,1145.0,2792.0,2869.0,3561.0,4600.0,3092.5,2785.0,3212.5,3031.0,3810.0
100,2012,7,Maharashtra,Dhule,2006.5,1085.0,1381.0,1567.0,1165.0,1174.0,1564.0,1221.0,4194.0,2948.0,4481.0,6604.0,3225.5,2863.0,3371.0,3340.5,3996.0
100,2013,7,Maharashtra,Dhule,2241.5,1680.0,1701.0,1429.0,1343.0,1194.0,1367.0,1232.5,3418.0,3584.0,3714.0,10893.0,3255.0,2926.0,3822.0,3444.0,4509.0
100,2014,7,Maharashtra,Dhule,2760.0,1605.0,1531.0,1651.0,1306.0,1170.0,2139.0,1238.0,2984.0,4023.0,4227.0,9634.0,3468.0,3089.0,3775.0,3436.0,4200.0
100,2015,7,Maharashtra,Dhule,2833.33,1380.0,1580.0,1475.0,1330.0,1297.0,1678.0,1428.0,4291.0,6765.0,4729.0,5968.0,3696.0,3138.0,4368.5,3325.0,4272.5
100,2016,7,Maharashtra,Dhule,2564.33,1294.0,1706.0,1634.0,1291.0,1283.0,2011.0,1505.0,6542.0,3597.0,4194.0,5010.0,3665.0,3465.0,4100.0,3890.0,4837.0
101,2009,7,Maharashtra,Jalgaon,1671.0,825.0,1191.0,849.0,869.0,785.0,1040.0,932.0,2117.0,3354.0,2183.0,4679.0,2280.5,2040.0,2800.0,2977.5,2965.0
101,2010,7,Maharashtra,Jalgaon,1774.0,1023.0,1308.0,981.0,968.0,856.0,1100.0,1041.5,2177.0,3343.0,2808.0,4550.0,2400.0,2633.0,2549.5,2889.0,4018.0
101,2011,7,Maharashtra,Jalgaon,1750.0,1000.0,1204.0,1542.0,1050.0,986.0,1131.0,1145.0,2696.0,2930.0,3103.0,4600.0,3092.5,3825.0,3212.5,3031.0,3810.0
101,2012,7,Maharashtra,Jalgaon,2006.5,881.0,1355.0,1386.0,1177.0,1138.0,1564.0,1221.0,3848.0,2827.0,4306.0,6604.0,3225.5,3049.0,3371.0,3340.5,3996.0
101,2013,7,Maharashtra,Jalgaon,2241.5,1345.0,1600.0,1293.0,1402.0,1234.0,1787.5,1232.5,3010.0,3463.0,4059.0,9050.0,3255.0,3002.0,3822.0,3444.0,4509.0
101,2014,7,Maharashtra,Jalgaon,2760.0,1372.0,1441.0,1388.0,1343.0,1163.0,1653.5,1238.0,2709.0,4102.0,3594.0,10052.0,3384.0,3189.0,3775.0,3436.0,4200.0
101,2015,7,Maharashtra,Jalgaon,2833.33,1412.0,1506.0,1379.0,1379.0,1320.0,1678.0,1428.0,4111.0,6886.0,4541.0,6366.0,4000.0,2525.0,4368.5,3325.0,4272.5
101,2016,7,Maharashtra,Jalgaon,2564.33,1485.0,1662.0,1562.0,1322.0,1278.0,2084.0,1505.0,5792.0,3744.0,4109.0,5324.0,4150.0,3444.0,4100.0,3890.0,4837.0
102,2009,7,Maharashtra,Ahmednagar,1671.0,1136.0,1194.0,950.0,870.0,797.0,703.0,932.0,1990.0,3574.0,2100.0,6200.0,2280.5,2276.0,2685.0,2977.5,2965.0
102,2010,7,Maharashtra,Ahmednagar,1774.0,1273.0,1389.0,1009.0,943.0,878.0,1100.0,1041.5,2054.0,3436.0,2586.0,4550.0,2400.0,2600.0,2549.5,2889.0,4018.0
102,2011,7,Maharashtra,Ahmednagar,1750.0,1732.0,1286.0,2228.0,1073.0,1021.0,1131.0,1145.0,2551.0,2975.0,2752.0,4600.0,3092.5,3842.0,3212.5,3031.0,3810.0
102,2012,7,Maharashtra,Ahmednagar,2006.5,1001.0,1461.0,1890.0,1238.0,1193.0,1564.0,1221.0,3597.0,3267.0,3312.0,6604.0,3225.5,3046.0,3371.0,3340.5,3996.0
102,2013,7,Maharashtra,Ahmednagar,2241.5,1503.0,1795.0,1554.0,1409.0,1233.0,2001.0,1232.5,2979.0,3722.0,3275.0,6400.0,3255.0,3163.0,4309.0,3444.0,4509.0
102,2014,7,Maharashtra,Ahmednagar,2760.0,1600.0,1638.0,1794.0,1389.0,1172.0,2139.0,1238.0,2722.0,4358.0,2983.0,12100.0,3308.0,3405.0,4700.0,3436.0,4200.0
102,2015,7,Maharashtra,Ahmednagar,2833.33,1642.0,1718.0,1687.0,1460.0,1321.0,1678.0,1428.0,3970.0,7344.0,3265.0,7785.0,3510.0,3640.0,4368.5,3325.0,4272.5
102,2016,7,Maharashtra,Ahmednagar,2564.33,1620.0,1711.0,1885.0,1319.0,1285.0,3527.0,1505.0,5338.0,3740.0,3463.0,6300.0,4114.0,3888.0,4100.0,3890.0,4837.0
103,2009,7,Maharashtra,Pune,1671.0,1059.0,1269.0,1082.0,866.0,862.0,745.0,932.0,2032.0,3292.0,1933.0,5324.0,2280.5,2000.0,2023.0,2977.5,2965.0
103,2010,7,Maharashtra,Pune,1774.0,1127.0,1063.0,1312.0,1010.0,966.0,1100.0,1041.5,2157.0,2988.0,2025.0,4550.0,2400.0,2500.0,2549.5,2889.0,4018.0
103,2011,7,Maharashtra,Pune,1750.0,3062.0,1554.0,2448.0,1259.0,1104.0,1131.0,1145.0,2753.0,2868.0,2269.0,4600.0,3092.5,3200.0,3212.5,3031.0,3810.0
103,2012,7,Maharashtra,Pune,2006.5,2928.0,1701.0,2095.0,1411.0,1247.0,1564.0,1221.0,3998.0,2611.0,3236.0,6604.0,3225.5,2550.0,3371.0,3340.5,3996.0
103,2013,7,Maharashtra,Pune,2241.5,1500.0,2158.0,1836.0,1567.0,1295.0,2001.0,1232.5,3006.0,2980.0,2230.0,11540.0,3255.0,2673.0,3822.0,3444.0,4509.0
103,2014,7,Maharashtra,Pune,2760.0,1527.0,1944.0,2150.0,1642.0,1338.0,2139.0,1238.0,2917.0,3565.0,2744.0,10200.0,3492.0,3271.0,3775.0,3436.0,4200.0
103,2015,7,Maharashtra,Pune,2833.33,1642.0,1915.0,1960.0,1609.0,1449.0,1678.0,1428.0,4172.0,6636.0,4141.0,6806.0,4071.0,3100.0,4368.5,3325.0,4272.5
103,2016,7,Maharashtra,Pune,2564.33,1605.0,2022.0,2233.0,1567.0,1431.0,3527.0,1505.0,6112.0,3458.0,3704.0,6300.0,3800.0,3358.0,4100.0,3890.0,4837.0
104,2009,7,Maharashtra,Satara,1671.0,843.0,1252.0,1067.0,948.0,871.0,804.0,932.0,1959.0,3308.0,1524.0,4250.0,2280.5,2371.0,2015.0,2977.5,2965.0
104,2010,7,Maharashtra,Satara,1774.0,994.0,1410.0,1365.0,961.0,925.0,1100.0,1041.5,2033.0,3242.0,1861.0,4550.0,2400.0,2700.0,2549.5,2889.0,4018.0
104,2011,7,Maharashtra,Satara,1750.0,1490.0,1352.0,2470.0,1166.0,1082.0,1131.0,1145.0,2497.0,2817.0,1935.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
104,2012,7,Maharashtra,Satara,2006.5,1435.0,1473.0,2055.0,1376.0,1266.0,1564.0,1221.0,3853.0,3071.0,2674.0,6604.0,3225.5,2983.0,3371.0,3340.5,3996.0
104,2013,7,Maharashtra,Satara,2241.5,1670.0,2113.0,1760.0,1535.0,1357.0,2001.0,1232.5,2930.0,3275.0,2856.0,11540.0,3255.0,2650.0,3822.0,3444.0,4509.0
104,2014,7,Maharashtra,Satara,2760.0,1516.0,1769.0,2015.0,1515.0,1322.0,2139.0,1238.0,2850.0,4689.0,2883.0,8150.5,3492.0,2885.0,3775.0,3436.0,4200.0
104,2015,7,Maharashtra,Satara,2833.33,1959.0,1745.0,2018.0,1578.0,1447.0,1678.0,1428.0,4135.0,7450.0,2944.0,7785.0,3704.0,3200.0,4368.5,3325.0,4272.5
104,2016,7,Maharashtra,Satara,2564.33,1875.0,1790.0,2070.0,164.0,1449.0,3527.0,1505.0,5797.0,3900.0,3000.0,5775.0,3800.0,3200.0,4100.0,3890.0,4837.0
105,2009,7,Maharashtra,Sangli,1671.0,865.0,1216.0,1016.0,937.0,854.0,778.0,932.0,2002.0,2936.0,1733.0,4621.0,2280.5,2371.0,2800.0,2977.5,2965.0
105,2010,7,Maharashtra,Sangli,1774.0,928.0,1875.0,1316.0,1034.0,955.0,1100.0,1041.5,2059.0,3086.0,2979.0,4550.0,2400.0,2700.0,2549.5,2889.0,4018.0
105,2011,7,Maharashtra,Sangli,1750.0,2198.0,1871.0,2219.0,1221.0,1138.0,1131.0,1145.0,2664.0,2887.0,2450.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
105,2012,7,Maharashtra,Sangli,2006.5,2291.0,1898.0,2007.0,1295.0,1318.0,1564.0,1221.0,3941.0,3071.0,3000.0,6604.0,3225.5,2983.0,3371.0,3340.5,3996.0
105,2013,7,Maharashtra,Sangli,2241.5,1670.0,2077.0,1932.0,1331.0,1486.0,1787.5,1232.5,3029.0,3275.0,2755.0,8180.0,3255.0,2944.0,3822.0,3444.0,4509.0
105,2014,7,Maharashtra,Sangli,2760.0,1410.0,2237.0,2160.0,1566.0,1353.0,1653.5,1238.0,3166.0,4689.0,2883.0,8150.5,3492.0,2885.0,3775.0,3436.0,4200.0
105,2015,7,Maharashtra,Sangli,2833.33,2681.0,2625.0,2217.0,1666.0,1495.0,1678.0,1428.0,4297.0,7450.0,2862.0,6806.0,3704.0,3200.0,4368.5,3325.0,4272.5
105,2016,7,Maharashtra,Sangli,2564.33,1875.0,2377.0,2225.0,1709.0,1499.0,2084.0,1505.0,5749.0,6064.0,4700.0,5775.0,3665.0,3200.0,4100.0,3890.0,4837.0
106,2009,7,Maharashtra,Solapur,1671.0,861.0,1183.0,1030.0,892.0,855.0,1040.0,932.0,1889.0,3728.0,2260.0,5590.0,2280.5,2388.0,3015.0,2977.5,2965.0
106,2010,7,Maharashtra,Solapur,1774.0,916.0,1527.0,1320.0,911.0,917.0,1100.0,1041.5,1949.0,3697.0,2951.0,4550.0,2400.0,2208.0,2549.5,2889.0,4018.0
106,2011,7,Maharashtra,Solapur,1750.0,1822.0,1496.0,2531.0,1148.0,1109.0,1131.0,1145.0,2373.0,3296.0,3291.0,4600.0,3092.5,3661.0,3212.5,3031.0,3810.0
106,2012,7,Maharashtra,Solapur,2006.5,1782.0,1648.0,1961.0,1265.0,1259.0,1564.0,1221.0,3728.0,3526.0,4273.0,6604.0,3225.5,2934.0,3371.0,3340.5,3996.0
106,2013,7,Maharashtra,Solapur,2241.5,1081.0,1975.0,1648.0,1531.0,1253.0,1787.5,1232.5,2882.0,3870.0,4160.0,14967.0,3255.0,2779.0,4309.0,3444.0,4509.0
106,2014,7,Maharashtra,Solapur,2760.0,1453.0,1754.0,1884.0,1349.0,1230.0,1653.5,1238.0,2747.0,4689.0,3668.0,9863.0,3676.0,3363.0,4700.0,3436.0,4200.0
106,2015,7,Maharashtra,Solapur,2833.33,1532.0,1892.0,1944.0,1463.0,1429.0,1678.0,1428.0,4145.0,8049.0,4248.0,9200.0,3510.0,3333.0,4000.0,3325.0,4272.5
106,2016,7,Maharashtra,Solapur,2564.33,1728.0,1991.0,2050.0,1366.0,1362.0,2084.0,1505.0,5487.0,4769.0,3993.0,6300.0,3665.0,3358.0,5500.0,3890.0,4837.0
107,2009,7,Maharashtra,Kolhapur,1671.0,872.0,1324.0,1025.0,905.0,845.0,732.0,932.0,2341.0,2891.0,1679.0,4030.0,2280.5,2100.0,2800.0,2977.5,2965.0
107,2010,7,Maharashtra,Kolhapur,1774.0,1316.0,1836.0,1575.0,938.0,946.0,1100.0,1041.5,2383.0,3086.0,2031.0,4550.0,2400.0,2208.0,2549.5,2889.0,4018.0
107,2011,7,Maharashtra,Kolhapur,1750.0,1508.0,2033.0,2973.0,1032.0,1107.0,1131.0,1145.0,3427.0,2887.0,1909.0,4600.0,3092.5,3375.0,3212.5,3031.0,3810.0
107,2012,7,Maharashtra,Kolhapur,2006.5,1868.0,2080.0,2529.0,1465.0,1134.0,1564.0,1221.0,4628.0,3071.0,2880.0,6604.0,3225.5,2983.0,3371.0,3340.5,3996.0
107,2013,7,Maharashtra,Kolhapur,2241.5,1670.0,2468.0,2268.0,1641.0,1469.0,2001.0,1232.5,3532.0,3275.0,2681.0,8180.0,3255.0,2895.0,3822.0,3444.0,4509.0
107,2014,7,Maharashtra,Kolhapur,2760.0,1621.0,2183.0,2460.0,1626.0,1423.0,2139.0,1238.0,3376.0,4689.0,2883.0,8150.5,3492.0,2885.0,3775.0,3436.0,4200.0
107,2015,7,Maharashtra,Kolhapur,2833.33,1846.0,2679.0,2761.0,1989.0,1666.0,1678.0,1428.0,6178.0,7450.0,2813.0,6806.0,3696.0,3279.0,4368.5,3325.0,4272.5
107,2016,7,Maharashtra,Kolhapur,2564.33,1876.0,2803.0,2984.0,2031.0,1745.0,3527.0,1505.0,7422.0,6064.0,3250.0,5775.0,3800.0,3478.5,4100.0,3890.0,4837.0
108,2009,7,Maharashtra,Aurangabad,1671.0,1012.0,1222.0,972.0,855.0,802.0,1040.0,932.0,1909.0,3638.0,1789.0,6451.0,2280.5,2192.0,2925.0,2977.5,2965.0
108,2010,7,Maharashtra,Aurangabad,1774.0,994.0,1366.0,1162.0,944.0,855.0,1100.0,1041.5,1968.0,3640.0,2745.0,4550.0,2400.0,2610.0,2549.5,2889.0,4018.0
108,2011,7,Maharashtra,Aurangabad,1750.0,1020.5,1250.0,2214.0,1103.0,990.0,1131.0,1145.0,2466.0,2907.0,2871.0,4600.0,3092.5,3678.0,3212.5,3031.0,3810.0
108,2012,7,Maharashtra,Aurangabad,2006.5,1268.0,1488.0,1784.0,1262.0,1156.0,1564.0,1221.0,3667.0,3439.0,3833.0,6604.0,3225.5,2751.0,3371.0,3340.5,3996.0
108,2013,7,Maharashtra,Aurangabad,2241.5,1345.0,1814.0,1488.0,1387.0,1215.0,1787.5,1232.5,2960.0,3911.0,3891.0,11626.0,3255.0,2750.0,3822.0,3444.0,4509.0
108,2014,7,Maharashtra,Aurangabad,2760.0,1372.0,1579.0,1607.0,1352.0,1092.0,1653.5,1238.0,2628.0,4602.0,2733.0,8150.5,3469.0,3125.0,4500.0,3436.0,4200.0
108,2015,7,Maharashtra,Aurangabad,2833.33,1412.0,1644.0,1559.0,1412.0,1322.0,1678.0,1428.0,4068.0,7286.0,4490.0,8376.0,3696.0,2875.0,1590.0,3325.0,4272.5
108,2016,7,Maharashtra,Aurangabad,2564.33,1485.0,1749.0,1863.0,1358.0,1289.0,2084.0,1505.0,5406.0,3781.0,3573.0,5775.0,3400.0,3113.0,2892.0,3890.0,4837.0
109,2009,7,Maharashtra,Parbhani,1671.0,594.0,1261.0,894.0,832.0,884.0,1040.0,932.0,2046.0,3722.0,2239.0,5583.0,2280.5,2201.0,2616.0,2977.5,2965.0
109,2010,7,Maharashtra,Parbhani,1774.0,890.0,1418.0,1009.0,850.0,906.0,1100.0,1041.5,1876.0,3783.0,2599.0,4550.0,2400.0,2474.0,2549.5,2889.0,4018.0
109,2011,7,Maharashtra,Parbhani,1750.0,932.0,1364.0,1973.0,1165.0,1000.0,1131.0,1145.0,2327.0,3034.0,3030.0,4600.0,3092.5,3634.0,3212.5,3031.0,3810.0
109,2012,7,Maharashtra,Parbhani,2006.5,1123.0,1388.0,1548.0,1198.0,1000.0,1564.0,1221.0,3490.0,3348.0,3932.0,6604.0,3225.5,2775.0,3371.0,3340.5,3996.0
109,2013,7,Maharashtra,Parbhani,2241.5,913.0,1606.0,1413.0,1252.0,1201.0,1787.5,1232.5,2843.0,3854.0,3790.0,17000.0,3255.0,2701.0,4911.0,3444.0,4509.0
109,2014,7,Maharashtra,Parbhani,2760.0,921.0,1450.0,1301.0,748.0,1313.0,1653.5,1238.0,2447.0,4471.0,2520.0,9065.0,3643.0,3199.0,3775.0,3436.0,4200.0
